"destination","passanger","weather","temperature","time","coupon","expiration","gender","age","maritalStatus","has_children","education","occupation","income","Bar","CoffeeHouse","CarryAway","RestaurantLessThan20","Restaurant20To50","toCoupon_GEQ15min","toCoupon_GEQ25min","direction_same","direction_opp","Y"
"2","1","1","2","3","2","2","1","4","3","1","5","1","2","1","2","2","3","2","0","1","1","1","2"
"3","1","1","1","4","2","2","1","4","3","1","5","1","2","1","2","2","3","2","1","2","1","1","1"
"3","1","1","1","4","4","1","1","4","3","1","5","1","2","1","2","2","3","2","1","2","1","1","2"
"3","1","1","2","4","5","1","1","4","3","1","5","1","2","1","2","2","3","2","1","1","1","1","1"
"3","1","1","2","4","3","2","1","4","3","1","5","1","2","1","2","2","3","2","0","1","2","2","1"
"3","1","1","1","4","1","1","1","4","3","1","5","1","2","1","2","2","3","2","0","1","1","1","1"
"3","1","1","1","4","2","2","1","4","3","1","5","1","2","1","2","2","3","2","1","1","1","1","2"
"1","1","1","1","1","1","1","1","5","4","1","2","9","3","1","5","4","2","3","0","1","1","1","1"
"1","2","1","2","2","2","2","1","5","4","1","2","9","3","1","5","4","2","3","0","1","1","1","1"
"1","2","1","2","2","3","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","2","1","2","1","2","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","1"
"1","2","1","2","1","2","1","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","1"
"1","2","1","2","3","1","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","2","1","1","1","3","1","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","3","1","2","2","1","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","3","1","2","2","3","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","3","1","2","2","4","1","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","3","1","1","1","1","1","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"1","3","1","1","3","2","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","1"
"2","1","1","1","3","4","1","1","5","4","1","2","9","3","1","5","4","2","3","0","1","2","2","2"
"2","1","1","2","3","2","2","1","5","4","1","2","9","3","1","5","4","2","3","0","1","1","1","1"
"3","1","1","1","4","2","2","1","5","4","1","2","9","3","1","5","4","2","3","1","2","1","1","1"
"3","1","1","1","4","4","1","1","5","4","1","2","9","3","1","5","4","2","3","1","2","1","1","2"
"3","1","1","2","4","5","1","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","2"
"3","1","1","2","4","3","2","1","5","4","1","2","9","3","1","5","4","2","3","0","1","2","2","2"
"3","1","1","1","4","1","1","1","5","4","1","2","9","3","1","5","4","2","3","0","1","1","1","2"
"3","1","1","1","4","2","2","1","5","4","1","2","9","3","1","5","4","2","3","1","1","1","1","1"
"1","1","1","1","1","1","1","2","5","3","1","5","4","5","1","4","2","2","2","0","1","1","1","1"
"1","2","1","2","2","2","2","2","5","3","1","5","4","5","1","4","2","2","2","0","1","1","1","1"
"1","2","1","2","2","3","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","2","1","2","1","2","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","2","1","2","1","2","1","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","2","1","2","3","1","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","1"
"1","2","1","1","1","3","1","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","3","1","2","2","1","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","3","1","2","2","3","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","3","1","2","2","4","1","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","3","1","2","1","1","1","2","5","3","1","5","4","5","1","4","2","2","2","0","1","1","1","1"
"1","3","1","1","1","1","1","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","1"
"1","3","1","1","3","2","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"2","1","1","1","3","4","1","2","5","3","1","5","4","5","1","4","2","2","2","0","1","2","2","2"
"2","1","1","1","3","5","1","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"2","1","1","2","3","2","2","2","5","3","1","5","4","5","1","4","2","2","2","0","1","1","1","2"
"3","1","1","1","4","2","2","2","5","3","1","5","4","5","1","4","2","2","2","1","2","1","1","2"
"3","1","1","1","4","4","1","2","5","3","1","5","4","5","1","4","2","2","2","1","2","1","1","2"
"3","1","1","2","4","5","1","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","1"
"3","1","1","2","4","3","2","2","5","3","1","5","4","5","1","4","2","2","2","0","1","2","2","2"
"3","1","1","1","4","1","1","2","5","3","1","5","4","5","1","4","2","2","2","0","1","1","1","1"
"3","1","1","1","4","2","2","2","5","3","1","5","4","5","1","4","2","2","2","1","1","1","1","2"
"1","1","1","1","1","1","1","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","1"
"1","2","1","2","2","2","2","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","1"
"1","2","1","2","2","3","2","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"1","2","1","2","1","2","2","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"1","2","1","2","1","2","1","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"1","2","1","2","3","1","2","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"1","2","1","1","1","3","1","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"1","4","1","2","2","2","2","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","1"
"1","4","1","2","2","5","1","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","1"
"1","4","1","2","2","4","2","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","2"
"1","4","1","2","2","2","2","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"2","1","1","1","3","4","1","1","1","1","2","3","3","4","1","2","2","2","2","0","1","2","2","1"
"2","1","1","1","3","5","1","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","1"
"2","1","1","2","3","2","2","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","2"
"3","1","1","1","4","2","2","1","1","1","2","3","3","4","1","2","2","2","2","1","2","1","1","2"
"3","1","1","1","4","4","1","1","1","1","2","3","3","4","1","2","2","2","2","1","2","1","1","1"
"3","1","1","2","4","5","1","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","2"
"3","1","1","2","4","3","2","1","1","1","2","3","3","4","1","2","2","2","2","0","1","2","2","1"
"3","1","1","1","4","1","1","1","1","1","2","3","3","4","1","2","2","2","2","0","1","1","1","1"
"3","1","1","1","4","2","2","1","1","1","2","3","3","4","1","2","2","2","2","1","1","1","1","2"
"1","1","1","1","1","1","1","2","4","3","1","5","10","7","2","4","1","1","5","0","1","1","1","1"
"1","2","1","2","2","2","2","2","4","3","1","5","10","7","2","4","1","1","5","0","1","1","1","1"
"1","2","1","2","2","3","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"1","2","1","2","1","2","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","1"
"1","2","1","2","1","2","1","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","1"
"1","2","1","2","3","1","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","1"
"1","2","1","1","1","3","1","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","1"
"1","3","1","2","2","1","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"1","3","1","2","2","3","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","1"
"1","3","1","2","2","4","1","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"1","3","1","2","1","1","1","2","4","3","1","5","10","7","2","4","1","1","5","0","1","1","1","2"
"1","3","1","1","1","1","1","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"1","3","1","1","3","2","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"2","1","1","1","3","4","1","2","4","3","1","5","10","7","2","4","1","1","5","0","1","2","2","1"
"2","1","1","1","3","5","1","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","1"
"2","1","1","2","3","2","2","2","4","3","1","5","10","7","2","4","1","1","5","0","1","1","1","2"
"3","1","1","1","4","2","2","2","4","3","1","5","10","7","2","4","1","1","5","1","2","1","1","2"
"3","1","1","1","4","4","1","2","4","3","1","5","10","7","2","4","1","1","5","1","2","1","1","2"
"3","1","1","2","4","5","1","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"3","1","1","2","4","3","2","2","4","3","1","5","10","7","2","4","1","1","5","0","1","2","2","1"
"3","1","1","1","4","1","1","2","4","3","1","5","10","7","2","4","1","1","5","0","1","1","1","2"
"3","1","1","1","4","2","2","2","4","3","1","5","10","7","2","4","1","1","5","1","1","1","1","2"
"1","1","1","1","1","1","1","1","4","3","1","2","11","1","1","2","1","1","2","0","1","1","1","1"
"1","2","1","2","2","2","2","1","4","3","1","2","11","1","1","2","1","1","2","0","1","1","1","1"
"1","2","1","2","2","3","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"1","2","1","2","1","2","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","1"
"1","2","1","2","1","2","1","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"1","2","1","2","3","1","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","1"
"1","2","1","1","1","3","1","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","1"
"1","3","1","2","2","1","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"1","3","1","2","2","3","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","1"
"1","3","1","2","2","4","1","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"1","3","1","2","1","1","1","1","4","3","1","2","11","1","1","2","1","1","2","0","1","1","1","1"
"1","3","1","1","1","1","1","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","1"
"1","3","1","1","3","2","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"2","1","1","1","3","4","1","1","4","3","1","2","11","1","1","2","1","1","2","0","1","2","2","2"
"2","1","1","1","3","5","1","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"2","1","1","2","3","2","2","1","4","3","1","2","11","1","1","2","1","1","2","0","1","1","1","2"
"3","1","1","1","4","2","2","1","4","3","1","2","11","1","1","2","1","1","2","1","2","1","1","1"
"3","1","1","1","4","4","1","1","4","3","1","2","11","1","1","2","1","1","2","1","2","1","1","2"
"3","1","1","2","4","5","1","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"3","1","1","2","4","3","2","1","4","3","1","2","11","1","1","2","1","1","2","0","1","2","2","1"
"3","1","1","1","4","1","1","1","4","3","1","2","11","1","1","2","1","1","2","0","1","1","1","1"
"3","1","1","1","4","2","2","1","4","3","1","2","11","1","1","2","1","1","2","1","1","1","1","2"
"1","1","1","1","1","1","1","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","1"
"1","2","1","2","2","2","2","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","2"
"1","2","1","2","2","4","1","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","1"
"1","2","1","2","2","3","2","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","1"
"1","2","1","2","1","2","1","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","2"
"1","2","1","2","1","2","2","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","2"
"1","2","1","2","1","2","1","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","2"
"1","2","1","2","1","1","1","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","1"
"1","2","1","2","3","2","2","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","2"
"1","2","1","2","3","1","2","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","1"
"1","2","1","1","1","2","2","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","2"
"1","2","1","1","1","3","1","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","1"
"1","1","1","1","2","2","2","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","2"
"2","1","1","1","3","4","1","1","1","2","2","2","3","7","3","1","2","2","5","0","1","2","2","1"
"2","1","1","1","3","5","1","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","2"
"2","1","1","2","3","2","2","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","2"
"3","1","1","1","4","2","2","1","1","2","2","2","3","7","3","1","2","2","5","1","2","1","1","2"
"3","1","1","1","4","4","1","1","1","2","2","2","3","7","3","1","2","2","5","1","2","1","1","1"
"3","1","1","2","4","5","1","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","1"
"3","1","1","2","4","3","2","1","1","2","2","2","3","7","3","1","2","2","5","0","1","2","2","2"
"3","1","1","1","4","1","1","1","1","2","2","2","3","7","3","1","2","2","5","0","1","1","1","1"
"3","1","1","1","4","2","2","1","1","2","2","2","3","7","3","1","2","2","5","1","1","1","1","2"
"1","1","1","1","1","1","1","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","1"
"1","2","1","2","2","2","2","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","1"
"1","2","1","2","2","3","2","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","1"
"1","2","1","2","1","2","2","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","2"
"1","2","1","2","1","2","1","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","2"
"1","2","1","2","3","1","2","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","1"
"1","2","1","1","1","3","1","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","1"
"1","4","1","2","2","2","2","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","1"
"1","4","1","2","2","5","1","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","1"
"1","4","1","2","2","4","2","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","2"
"1","4","1","2","2","2","2","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","1"
"1","4","1","2","3","1","2","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","1"
"1","4","1","2","3","4","1","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","2"
"2","1","1","1","3","4","1","2","6","3","2","2","12","5","1","2","4","2","2","0","1","2","2","1"
"2","1","1","1","3","5","1","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","2"
"2","1","1","2","3","2","2","2","6","3","2","2","12","5","1","2","4","2","2","0","1","1","1","2"
"3","1","1","1","4","2","2","2","6","3","2","2","12","5","1","2","4","2","2","1","2","1","1","1"
"3","1","1","1","4","4","1","2","6","3","2","2","12","5","1","2","4","2","2","1","2","1","1","1"
"3","1","1","2","4","5","1","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","1"
"3","1","1","2","4","3","2","2","6","3","2","2","12","5","1","2","4","2","2","0","1","2","2","1"
"3","1","1","1","4","2","2","2","6","3","2","2","12","5","1","2","4","2","2","1","1","1","1","2"
"1","1","1","1","1","1","1","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","1"
"1","2","1","2","2","2","2","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","1"
"1","2","1","2","2","4","1","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","1"
"1","2","1","2","2","3","2","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","2"
"1","2","1","2","1","2","1","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","1"
"1","2","1","2","1","2","2","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","2"
"1","2","1","2","1","2","1","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","1"
"1","2","1","2","1","1","1","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","1"
"1","2","1","2","3","2","2","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","2"
"1","2","1","2","3","1","2","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","2"
"1","2","1","1","1","2","2","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","2"
"1","2","1","1","1","3","1","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","1"
"1","1","1","1","2","2","2","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","2"
"2","1","1","1","3","4","1","2","3","2","2","2","10","5","1","4","2","3","2","0","1","2","2","2"
"2","1","1","1","3","5","1","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","1"
"2","1","1","2","3","2","2","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","1"
"3","1","1","1","4","2","2","2","3","2","2","2","10","5","1","4","2","3","2","1","2","1","1","2"
"3","1","1","1","4","4","1","2","3","2","2","2","10","5","1","4","2","3","2","1","2","1","1","1"
"3","1","1","2","4","5","1","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","1"
"3","1","1","2","4","3","2","2","3","2","2","2","10","5","1","4","2","3","2","0","1","2","2","2"
"3","1","1","1","4","1","1","2","3","2","2","2","10","5","1","4","2","3","2","0","1","1","1","1"
"3","1","1","1","4","2","2","2","3","2","2","2","10","5","1","4","2","3","2","1","1","1","1","2"
"1","1","1","1","1","1","1","2","4","2","1","4","8","5","4","5","3","4","4","0","1","1","1","1"
"1","2","1","2","2","2","2","2","4","2","1","4","8","5","4","5","3","4","4","0","1","1","1","2"
"1","2","1","2","2","4","1","2","4","2","1","4","8","5","4","5","3","4","4","0","1","1","1","2"
"1","2","1","2","2","3","2","2","4","2","1","4","8","5","4","5","3","4","4","1","1","1","1","1"
"1","2","1","2","1","2","1","2","4","2","1","4","8","5","4","5","3","4","4","0","1","1","1","1"
"1","2","1","2","1","2","2","2","4","2","1","4","8","5","4","5","3","4","4","1","1","1","1","1"
"1","2","1","2","1","2","1","2","4","2","1","4","8","5","4","5","3","4","4","1","1","1","1","1"
"1","2","1","2","1","1","1","2","4","2","1","4","8","5","4","5","3","4","4","1","1","1","1","1"
